Movie name,Review,Created at,Score,Genre
Rogue One: A Star Wars Story,"The best prequel to a movie to come out almost darn near 40 years after the original I ever done did seen. An absolutely beautiful film. Wonderfully written, incredibly sad, yet hopeful. Gritty without being cheesy. Makes me tear up every time. People say, ""unmemorable characters, bad score, pacing issues."" Do not listen to them. Do. Not. Listen to them. This movie... oh, man, this movie... The only flaw I can think of is that Saw Gerrera's characterization is a bit confusing at times, but everything else... a masterpiece, and one of my favorite films of all time. 10/10","JUL 3, 2023",10,Fantasy
Rogue One: A Star Wars Story,Rogue One A Star Wars Story is a fun adventurous ride and star wars movie that I enjoy.,"APR 24, 2023",8,Fantasy
Rogue One: A Star Wars Story,"I wanted to love this movie, but i realized I only loved the Vader scenes, the rest of the movie is okay here and there I'm not sure what to think of the Leia and tarkin CG scenes sometimes it works other times it gets a little creepy but ultimately I enjoyed the movie, one of the key issues is they reintroduce us to new characters only to kill all of them so I would have liked it if they spun this off in it's own way in the background of the star wars universe instead they went SOLO lol.","APR 6, 2019",6,Fantasy
Rogue One: A Star Wars Story,"Former scientist Galen Erso lives on a farm with his wife and young daughter, Jyn. His peaceful existence comes crashing down when the evil Orson Krennic takes him away from his beloved family. Many years later, Galen becomes the Empire's lead engineer for the most powerful weapon in the galaxy, the Death Star. Knowing that her father holds the key to its destruction, Jyn joins forces with a spy and other resistance fighters to steal the space station's plans for the Rebel Alliance.","MAY 31, 2017",6,Fantasy
Rogue One: A Star Wars Story,"This film managed to do some things well. The tone and atmosphere of the film felt like Star Wars, and the action war great. Unfortunately, like the sequel trilogy, the potholes and head-scratching story choices left a **** feeling that prevented me from enjoying it fully.","JUN 15, 2022",6,Fantasy
Rogue One: A Star Wars Story,"The best Star Wars movie by Disney-Lucasfilm by a wide margin. The scenes with Vader, though unnecessary to the film, are well done and respectful to the character. CGI Leia was pretty cringy. CGI Tarkin was acceptable. The male and female leads are unlikable characters doing the right thing. The droid and the two priests of ""The Religion of the Force"" were the best parts of this movie.","MAR 10, 2019",6,Fantasy
Rogue One: A Star Wars Story,"This is a strange review to do for one major reason. I have never seen a movie when after I saw it I really can't remember much about it. I don't remember any characters names outside of Vader and Tarkin and they were barely in the movie. This has to be the most forgettable movie I have ever seen or at least in memory. I can't say I hate it ,for sure I can say I didn't like it. So this is tough to score and I even watched it a second time and when it was done I still couldn't remember much of any thing about the movie. I almost want to give this movie credit for being able to pull some thing like that off. To be able to make a movie that is orderless, tasteless, no texture, just plain forgettable is really some thing to me because normally any movie I could give you a real opionion on. I mean I'm not even going to tell you to not see it or avoid it. This is not like TFA or TLJ which are just awful movies which I could easily say there are pure trash. I don't know what more to say really. See it don't see it I don't know.","JUN 11, 2018",4,Fantasy
Rogue One: A Star Wars Story,"It's an OK film... Kyle Katarn did it faster. And by himself, might I add.","APR 15, 2020",4,Fantasy
Rogue One: A Star Wars Story,"Whilist not a terrible movie, i feel its a boring and not engaging movie compared to Force Awakens or Last Jedi","AUG 13, 2022",6,Fantasy
Rogue One: A Star Wars Story,This was okay. This could have been a novel or a comic book. It just does not have the same punch as the film series.,"DEC 28, 2018",6,Fantasy
Rogue One: A Star Wars Story,"Its a decent movie but like others say, it can cause you to sleep at times, especially at the first parts. The plot is simplistic, not a good thing but not bad **** ****. Overall its fine.","JAN 4, 2019",6,Fantasy
Rogue One: A Star Wars Story,"I would say I enjoyed much of the special effects of this movie but had lots of gripes with it. I take my Star Wars seriously as many fans do and I just found the main character to be so lackluster to try and carry this film. Underwhelming characters throughout the film made the film as a whole just 'alright'. The droid was very funny. Darth Vader was cool in the end, but his interactions with Krenig were somewhat cringy, but not as much as the CGI Grand Moff and Leia. Overall I didn't hate it, but It was not very noteworthy either.","NOV 17, 2017",6,Fantasy
Rogue One: A Star Wars Story,"Rogue One: A Star Wars Story is a film that I loved on the first viewing but thought was **** on the second and third. The character setup was too rushed and some of the characters just felt expendable. But I did like the villain, Director Krennic. Overall, this isn't a bad movie, just rushed. My rating would be 6.9/10","DEC 10, 2017",6,Fantasy
Rogue One: A Star Wars Story,"For existing Star Wars fans only, Rogue One offers little for newcomers to the franchise. It's a serviceable action film, though the action takes precedence over story, and a solid cast is wasted on woefully forgettable characters. More effort seems to be put towards its tiresome trivia-like references and callbacks over giving its characters any sort of personality or characterization.","MAR 2, 2022",5,Fantasy
Rogue One: A Star Wars Story,"Incredible cinematography, incredibly bad scenario. Rogue One, as an adjunct entry to the Star Wars franchise is fascinating in terms of cinematography, casting, scenery and costume, character design and overall CGI quality. However, it fails horribly to deliver a scenario that is up to the Star Wars quality. The quality of the film itself as a motion picture is overshadowed by the horrendous premise and conclusion, combined with mediocre acting. Overall I applaud the efforts of the director, the CGI team and the casting team while advising to be more careful of the scenario and the acting job for the next spin-off Star Wars entry.","SEP 6, 2017",4,Fantasy
Rogue One: A Star Wars Story,"Uneven in places, but this does the job for the most part. There's a few stretches were little happens that get a little irritating but the film as a whole is more or less effective. The atmosphere in the film is especially effective.","DEC 14, 2017",6,Fantasy
Rogue One: A Star Wars Story,Honestly the only decent Star Wars movie to come out since Disney bought Lucasfilm in 2012.,"JUL 8, 2022",6,Fantasy
Rogue One: A Star Wars Story,"I didn't know about the Star Wars anthology movies until I learnt about Solo. I didn't know anything about it, so I went in completely blind. The only thing I knew about this movie is the Darth Vader scene, and I thought if it has that scene, it must be having plenty such scenes. Turns out that scene is to this movie what Flash and Superman's slow motion fight is to Josstice League: The only one good scene in the entire movie. Most of this movie is just talking, talking and more talking. I won't complain about it though. I didn't know the ""We were on the verge of greatness"" meme was from this. I used to think that meme is about an agriculture scientist from Discovery telling how his experiment failed. So subsequently the ""Are we blind? Deploy the troops!"" meme also had to be from here, another one I didn't know where it was from. I ended up liking K2SO, he was my favourite character from the movie. I felt really bad seeing him die. The action scenes of this movie are very good, now that I think back about it, especially the one with the blind Jedi. The scene where a droid that looked like H2SO gets shot and then the actual H2SO comes from the back saying, ""I hope you knew it was not me."" was hilarious. But that's the only scene I remember, other than the Darth Vader scene of course. Most of the scenes from this movie are very forgettable. Out of the over 2 hour of runtime, I only remember barely 2 minutes from it combined. I don't see the point behind the making of this movie. It just answers a question nobody asked. I wasn't even paying attention because I was waiting for the Darth Vader scene, as I had begun thinking it isn't in this movie until the very end. I could definitely give it a rewatch whenever I get a Disney+ Hotstar connection, but that's really far from today.","JUL 9, 2021",6,Fantasy
Rogue One: A Star Wars Story,"The movie was interesting, visually great with some great action. However, it falls flat to me because the characters were lacking. The movie did very little to help me care for any of the main characters. By the end, I didn't really care about the fate of the protagonists.","JAN 15, 2018",6,Fantasy
Rogue One: A Star Wars Story,"The first spin-off movie.Better than new episodes, but still a lot of nonsense.Stupid imperials who don't look after the person who is responsible for the development of the Death **** father of the main character who made a weak spot.Which only a Jedi can **** so the film is not so much boring, but **** pros are the witty droid K-2SO.Darth Vader.That means that the legendary villain appeared for 4-5 minutes, great power is felt in him.Unlike the **** Kyle Ren.","JAN 17, 2022",6,Fantasy
Rogue One: A Star Wars Story,"Mediocre at best. This film is better than the main line Disney Star Wars films, but if we're honest with ourselves that not saying much. The storyline is dull and predictable, the acting is passable and the visual effects are good. My biggest gripe with the film is the way the ""bad guys"" (the Empire) are portrayed. Instead of the Heroes overcoming incredible odds against a tough enemy, but ultimately being victorious, the Empire is this film are instead bumbling morons who consistantly either do nothing or act to directly thwart their own plans. The best example of this is when the fleet turns up around the data core planet, the Rebels quite literaly could not have won if the Empire fleet had not turned up and ruined everything! Also the blind monk on the beach scene... to quote Han Solo ""thats not how the force works!"" The biggest saving grace of this film is the final scene on Tantive IV with Darth Vader. Possibly one of the best action sequences set to film and providing a clever and much needed tie in to the original trilogy. Although by no means a must watch, if you find yourself at a loose end there are certainly worse things you can watch.","NOV 8, 2018",5,Fantasy
Rogue One: A Star Wars Story,"But this one is just nothing like Star Wars... and I liked it. Not at first. It took a while, but it was a good movie, not as dumb as I expected it to be","AUG 12, 2018",6,Fantasy
Rogue One: A Star Wars Story,"Film is ok, good but not very good. Its decent good, but not the goodest.! xD y","DEC 30, 2019",4,Fantasy
Rogue One: A Star Wars Story,"Rogue One is better off and more relative in being a 30-minute intro-setup movie for A New Hope and the rest of the original 3 Star Wars movies. But as a movie all its own, as the Star Wars Story it's meant to be, it does fall a tad short on what could've been a very interesting solo Star Wars tale. It's intentions are good, it's build-up is strong, but the movie lacks focus or coherence for the first hour or so. But once our characters begin to set out on the mission of their lives, the gears amp up and so does the emotion. Rogue One goes out like some beautifully tragic pre-movie to a video game, in the most epic fashion imaginable. Including an escape sequence involving an iconic character, that's made to shock your nerves. But outside of it's final lap, Rogue One doesn't really have that appeal or rewatchable quality to it you'd think it'd easily have. Only for its send-off experience, but the movie as a whole as a story, and as an experience is all about the ending and not so much about it's foundation.","MAY 14, 2019",6,Fantasy
Rogue One: A Star Wars Story,"Supremely mediocre and the most forgettable of the Star Wars franchise. However, it is still easily the best of what Disney has to offer at this point.","DEC 28, 2017",5,Fantasy
Rogue One: A Star Wars Story,"Weird. Different. Not really in a good way, though. Forgettable characters, not as fun as the others.","APR 24, 2021",6,Fantasy
Rogue One: A Star Wars Story,"Rogue One was not a bad movie, but was a Star Wars movie that I never really want to see again, and that's not something I should be saying. I'm not a Star Wars hater. I quite liked The Force Awakens, and is one of the few people who disagree with the opinion that it's too much like A New Hope. Rogue One was devoid of any good characters, and that's really disappointing. I can't even remember the name of the main character. These bland characters cause me to not care in the slightest when they died. I only cared when the robot died because so don't need to give a robot character development. You can't blame the director for this, because of things he has said in interview. That being said, the action scenes are cool, and the CGI was good. Darth Vader was awesome, and I liked how the tied it directly into the beginning of A New Hope.","NOV 25, 2017",6,Fantasy
Rogue One: A Star Wars Story,"Fun, and some of the best Star Wars battle scenes put to film, but incredibly linear storytelling. The protagonist is ultra-passive, and while I like her, everything happens to her rather than because of her - so it makes it hard to care about her fate. The same could be said for everyone in the film, which takes a great concept and focusses more on the safety of fan service than being daring","DEC 30, 2017",6,Fantasy
Rogue One: A Star Wars Story,a perfect meh movie it i a depressing watch although some of the camera shots were pretty breathtaking it is not up to par with other Star wars movies (wel at least with the O.G and new trilogies) so if you are a fan of cinema maybe just skip this one...,"JAN 17, 2018",6,Fantasy
Rogue One: A Star Wars Story,"Sorry, but this movie is a complete dissapointment and an insult of Star Wars saga, i don't like it, cause a lot of chatacters of serie are not in this movie.","NOV 24, 2018",5,Fantasy
Rogue One: A Star Wars Story,"Inherently flawed movie, there is so much that was cut out that it makes no sense. The only redeeming quality is that they addressed many of the plot holes that the OT had. I can't wait for a 10th anniversary Director's cut.","DEC 14, 2017",5,Fantasy
Rogue One: A Star Wars Story,"I really like how Gareth Edwards wants to make a Spin Off to celebrate something that takes place within the Skywalker Saga to create even more plot holes. It didn't bring the joy I wanted compared to other Star Wars movies, but I just feel that I only liked the last 15 minutes of the movie. Everything else was forgettable and boring.","MAY 29, 2020",6,Fantasy
Rogue One: A Star Wars Story,"I wanted to like this, I really did, but it's just another disappointment in a continuing line of lost opportunities. With the budget these studios have, why oh why can't they put together an exciting compelling story?! Instead they spend time trying to make points with the ""we need more women and blacks in films"" crowd. So much squandered opportunity. A whole generation of people is growing up with crap Star Wars stories. Everything's too sterile, too kid safe, too merchandise ready. These films have no depth, no heart, they're just shallow testaments of the ""America is the evil empire so let's root for the rebels"" crowd. Such a stupid, disheartening waste of resources.","OCT 16, 2017",3,Fantasy
Rogue One: A Star Wars Story,"TLDR: Director was lazy and didn't build the hero character up to fit with the narrative, so much so that the movie has you scratching your head and the story becomes ridiculous and forced. The movie would have been really good if they didn't ruin the story. So the main female character's father works for the empire which makes her automatically distrusted in rebel circles due to that reputation. However, to create a strong female character they completely forgot the story they are telling and suddenly she becomes a hero without merit but for some reason the rebels in one scene all gather around her so that she can inspire them with her wisdom as they kneel and look up at her in awe. Now remember she is a nobody at this point, she was captured by the rebels literally minutes earlier and thought to work for the empire and they wanted to use her to connect to the father but here she is giving motivational speeches to rebels that are about to enter battle. The story doesn't make sense. I would understand if she did some heroic act earlier, maybe saved a couple rebels or something then that pure respect and treating her like a hero would have some merit, however she did nothing. She was captured, called an empire spy and then became a rebel hero. Now the story is drivel, it's ridiculous and seems like the director was trying to push some political narrative throughout the movie. But I still recommend watching it for one of the best star wars scenes ever. The introduction of vader to the rebels. That short scene where he fights in the hall way had me jump out of the seat a shout at the screen. It was amazing. I'm not a huge star wars fan but that single scene was the best thing I've seen out of all the movies","MAR 25, 2017",3,Fantasy
Rogue One: A Star Wars Story,i cant differentiate the characters from cardboard boxes. i only remember Jins name because i like the alchohol. 310,"APR 21, 2017",2,Fantasy
Rogue One: A Star Wars Story,"This movie was an absolute mess. This wasn't Star Wars at all. Where is the Hyperspace Ramming? Where is the resurrection of characters out of nowhere? Where is the forced ethnic representation? Where is the left-wing political agendas? Why is this movie making new variants of Stormtroopers, we should be pleasing our fans with X-Wings and Tie Fighters. This is how you make Star Wars boring.","AUG 28, 2021",0,Fantasy
Rogue One: A Star Wars Story,"Badly acted, badly paced, lacking any real cohesive plot, and an obvious cash grab. Nothing redeeming about this movie. Not even the CGI was well done, which is surprising for a movie clearly attempting to mask a threadbare plot with occasional action.","OCT 21, 2017",0,Fantasy
Rogue One: A Star Wars Story,"Story, ok. Writing, dull. Acting, dull. Characters, dull. I fell asleep twice, twice!! During a Star Wars movie!! The Vader scene at the end was proof that it wasn't like they didn't have great material to pull from. They just chose NOT to. It's like they were afraid to make it a Star Wars film. Really disappointed. I own ever Star Wars film on digital and Blue Ray. This is the first One I'll never watch more than once.","JAN 28, 2017",3,Fantasy
Rogue One: A Star Wars Story,This GFFA (GalaxyFarFarAway) movie is awful.. *Moff Tarkin looks fake. ~I know he looks fake because he is CGI but how is that acceptable??? *Perk- They wont put Princess Leia in episode 9..thank god.. **As for the movie= My imagination of Bothans dying is/was waaay better then this.. The only part I liked was how the ending directly ties to ANH and Leia ship... But Why was Leia @ that battle again??? on the flagship of a Rebel assault? rotf.....This movie **** and everyone knows it... *Combine this with the horrible EA Battlefront game and it's obvious Disney is gonna milk STarWars for every dollar they can.....Expect to see a lot of Liberal PC crap...,"APR 14, 2017",1,Fantasy
Rogue One: A Star Wars Story,"Here is my reasoning for giving it a 3/10. The first act is boring, uninteresting beyond the fact it's Star Wars, and I don't care about anyone. The second act, is terribly written, characters don't make sense, but there's some good lines and some tension purely based on me liking Mads Mikkelsen as an actor and not wanting him to die because most other actors are doing a bad job. The third act is pretty good, everyone dies which is predictable and bad because the only character I liked was the robot, so I was sad when he died but nobody else mattered. Had to google Chirrut's friends name because I literally didn't know it from this movie because his character didn't mattered. The vader scene is cool, and all around good visuals. Here's the conclusion. I only liked one of the three acts, and I didn't love it, but the visuals were good all around so I can't give it higher than like a 33%. Literally almost fell asleep during this.","JUL 22, 2017",3,Fantasy
Rogue One: A Star Wars Story,"This film is a farce of a Star Wars film. The characters are flat, and any good character is painfully underused. The writing makes you cringe with utter disgust that paid writers actually made this trash.","MAY 26, 2017",0,Fantasy
Rogue One: A Star Wars Story,"If someone is deprived of cookies for a long time and then they get a cookie - they believe that cookie to be delicious, much more delicious than it actually is. Well, deliciousness is subjective but at any rate they over-exaggerate it's quality, which brings me to Rogue One, which is actually quite a bland film that just cashes in on the franchise. Ok so I like the move away from CGI, but even that was wrecked by their insistence on resurrecting a very dodgy, fake looking Peter Cushing. How do we know he'd have agreed to star in this anyway? Talk about Liberties. So the characters are all pretty bland, especially the lead who has one facial expression for most of the movie. I don't know what Forest Whitaker's up to with that performance either, talk about over the top. Shame he couldn't lend Felicity a few of those facial expressions seeing as he has so many. Someone just make a good Star Wars film please. How hard can it be when you have all that money? Let's have something a bit original, a bit daring, not this spoon-fed pap.","APR 3, 2017",3,Fantasy
Rogue One: A Star Wars Story,The robot has more emotion than the two top lead characters. This is a check the box movie and not worth the time to watch.,"MAR 8, 2019",3,Fantasy
Rogue One: A Star Wars Story,"I Liked baze and chirrut. Really boring though, nothing interesting in the movie to bring home. Was just Disney's attempt at making more money on the new logo they bought.","JUL 17, 2017",2,Fantasy
Rogue One: A Star Wars Story,"Absolute garbage, even worse than the Phantom Menace. Every character is a cliche mess of terrible and cringey overacting. The only good part of the movie is the Vader scene at the end and when all the crappy characters die. The ending is the most cliche **** garbage I've ever seen. It's as if the writers read a book about the most overused movie endings in history and used every example they could. The main villain corners the hero, pointing his blaster at her. But instead of shooting her, he decides to give this long monologue first, and the moment before he pulls the trigger, a character who you assumed died (unfortunately he didn't) magically appears and shoots the villain, saving the hero. Instead of finishing him off, they instead walk off into the sunset while the villain is killed by his own creation. Also the last two living characters suddenly make out as they escape despite the fact of having zero chemistry or the slightest hint of attraction to each other throughout the movie. I know Disney likes to pander to children, but please don't use them to write your **** script.","NOV 20, 2017",3,Fantasy
Rogue One: A Star Wars Story,"The reviews hyped me up for this. So I went in expecting an above average movie. What I found was a cliche fest that didn't bother to create an atmosphere or develop its characters. This movie is all about the final battle, which is OK, but unfortunately there's half a movie before it. The first part of the movie, where the development should be, is soulless exposition. WE'RE HERE, ON THIS PLANET, AND THIS HAPPENED, OH ANOTHER PLANET, THAT HAPPENED, ANOTHER ONE, THIS IS HAPPENING RIGHT NOW! It really feels like they went through a checklist of what they wanted to tell the audience and did the minimum effort possible to inform us. We hop from location to location, before we can even start recognizing each one, being told what we should be told and on to the next item on the checklist. A bunch of characters enter the story with no backstory, the starting ones have sudden changes of heart with no explanation. This first part needed to be a 3-hours movie or a miniseries to decently introduce everything they want to introduce for the final battle, but it's only part of a 2-hours movie and got cut to show us the bare minimum, and that decision is what ruined this movie. The final battle is actually entertaining. Completely predictable, cliche and sometimes nonsensical - after you watch it, ask yourself how the male lead got out of where we last saw him and up to the place where he saves the female lead - but it's good CGI and lots of explosions in a beautiful location, what's not to like? In fact this movie would be easily a 7/10 if it started directly at the battle, without wasting our time before it. This is a movie made to profit from nostalgia. If you're not a rabid fan, don't waste your time. Or go directly to the final battle scene.","FEB 13, 2017",3,Fantasy
Rogue One: A Star Wars Story,"Sigh... Everything about this film screams, Remember this!? Remember that?! Cameo here! Cameo there! We don't know what we're doing, we hope you like all these boring characters, and in case you don't, here's DARTH VADER for no reason.","DEC 15, 2017",1,Fantasy
Rogue One: A Star Wars Story,"Yet another poorly constructed movie relying on its final act for a positive review. The first hour is an incoherent mess and I felt like leaving. There are about ten scene changes in the first 15 minutes for nothing! Some of the dialogue exchanges are just unmemorable rapid fire. Yes, the final battle is entertaining and shot well, but it gets tedious and convoluted; and I don't buy a $10 ticket for a 2 hour movie just to like the ending.","JAN 23, 2017",3,Fantasy
